艦船ID,図鑑番号,艦名,読み,艦種,艦型,ソート順,改装前,改装後,改装Lv,改装弾薬,改装鋼材,改装設計図,カタパルト,戦闘詳報,新型航空兵装資材,改装段階,耐久初期,耐久最大,耐久結婚,耐久改修,火力初期,火力最大,雷装初期,雷装最大,対空初期,対空最大,装甲初期,装甲最大,対潜初期最小,対潜初期最大,対潜最大,対潜185最小,対潜185最大,回避初期最小,回避初期最大,回避最大,回避185最小,回避185最大,索敵初期最小,索敵初期最大,索敵最大,索敵185最小,索敵185最大,運初期,運最大,速力,射程,レア,スロット数,搭載機数1,搭載機数2,搭載機数3,搭載機数4,搭載機数5,初期装備1,初期装備2,初期装備3,初期装備4,初期装備5,建造時間,解体燃料,解体弾薬,解体鋼材,解体ボーキ,改修火力,改修雷装,改修対空,改修装甲,ドロップ文章,図鑑文章,搭載燃料,搭載弾薬,ボイス,リソース名,画像バージョン,ボイスバージョン,母港ボイスバージョン
2138,0,"集積地棲姫III バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vcritmpvborq",1,1,1
2139,0,"集積地棲姫III バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"pafvxsivdnuc",1,1,1
2140,0,"集積地棲姫III バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"qngqtghhpnhv",1,1,1
2141,0,"集積地棲姫III バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jecqrideoqrg",1,1,1
2142,0,"集積地棲姫III バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,3600,3600,3600,3600,110,110,78,78,71,71,41,41,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"beqiovbskgmu",1,1,1
2143,0,"集積地棲姫III バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,3600,3600,3600,3600,138,138,122,122,91,91,161,161,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"iheqpmpjfhnx",1,1,1
2144,0,"集積地棲姫III バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,168,168,144,144,101,101,191,191,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"fusknnqnwrtn",1,1,1
2145,0,"集積地棲姫III バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,198,198,188,188,121,121,221,221,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ymowxtmabyii",1,1,1
2146,0,"戦標船改装棲姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tfvltqnrmfqy",1,1,1
2147,0,"戦標船改装棲姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"xlsriqxbtgzn",1,1,1
2148,0,"戦標船改装棲姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,1030,1030,1030,1030,219,219,109,109,159,159,282,282,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,1617,1618,1619,1633,1608,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ekktkcmlzyen",1,1,1
2149,0,"戦標船改装棲姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jzuylxcicfos",1,1,1
2150,0,"戦標船改装棲姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"iiejiwzsbljp",1,1,1
2151,0,"戦標船改装棲姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,1030,1030,1030,1030,289,289,169,169,189,189,353,353,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,1617,1618,1619,1633,1608,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tlfyedrfmdxv",1,1,1
2152,0,"深海重巡水姫","",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"yddzmovsrytb",1,1,1
2153,0,"深海重巡水姫","",6,1,0,0,0,0,0,0,0,0,0,0,0,840,840,840,840,168,168,98,98,108,108,158,158,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,1601,1601,1610,1619,1593,0,0,0,0,0,0,0,0,0,"","",0,0,0,"cffnkfnbntfx",1,1,1
2154,0,"深海重巡水姫","",6,1,0,0,0,0,0,0,0,0,0,0,0,940,940,940,940,198,198,128,128,128,128,208,208,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,1601,1601,1610,1619,1593,0,0,0,0,0,0,0,0,0,"","",0,0,0,"gvpanvqhxeyo",1,1,1
2155,0,"深海重巡水姫-壊","",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"migskwtplziw",1,1,1
2156,0,"深海重巡水姫-壊","",6,1,0,0,0,0,0,0,0,0,0,0,0,840,840,840,840,208,208,118,118,138,138,198,198,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,1601,1601,1610,1619,1593,0,0,0,0,0,0,0,0,0,"","",0,0,0,"gwcqewdkcnbm",1,1,1
2157,0,"深海重巡水姫-壊","",6,1,0,0,0,0,0,0,0,0,0,0,0,940,940,940,940,238,238,148,148,158,158,268,268,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,5,0,0,0,0,0,1601,1601,1610,1619,1593,0,0,0,0,0,0,0,0,0,"","",0,0,0,"uwoiiisongjr",1,1,1
2158,0,"深海擱座揚陸姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jjkouaywkudw",1,1,1
2159,0,"深海擱座揚陸姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ynqkqjedvcic",1,1,1
2160,0,"深海擱座揚陸姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,1080,1080,1080,1080,121,121,99,99,80,80,303,303,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,1638,1638,1610,1634,1559,0,0,0,0,0,0,0,0,0,"","",0,0,0,"yvqmadxrmqvm",1,1,1
2161,0,"深海擱座揚陸姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"obtpugwjlojy",1,1,1
2162,0,"深海擱座揚陸姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"trelyeqmvbtw",1,1,1
2163,0,"深海擱座揚陸姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,1080,1080,1080,1080,161,161,141,141,100,100,383,383,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,5,0,0,0,0,0,1638,1638,1610,1634,1559,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ismupbexewly",1,1,1
2164,0,"集積地棲姫IV","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"immoyrzcjsdb",1,1,1
2165,0,"集積地棲姫IV-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"pxdpuejgwuuy",1,1,1
2166,0,"集積地棲姫IV","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"rvoiyhqcxvbb",1,1,1
2167,0,"集積地棲姫IV-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"xsevkuhkffkm",1,1,1
2168,0,"集積地棲姫IV","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tnmfdfmhqigh",1,1,1
2169,0,"集積地棲姫IV-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"kczymnuhsknf",1,1,1
2170,0,"集積地棲姫IV","",10,1,0,0,0,0,0,0,0,0,0,0,0,8000,8000,8000,8000,170,170,150,150,110,110,181,181,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,5,0,0,0,132,0,1565,1565,1637,1636,1553,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tfsccrfdqkje",1,1,1
2171,0,"集積地棲姫IV-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,8000,8000,8000,8000,200,200,180,180,130,130,222,222,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,5,0,0,0,0,0,1579,1553,1603,1637,1553,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jrftjshhwzeq",1,1,1
2172,0,"深海釧路沖棲雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"xwvwupthifqp",1,1,1
2173,0,"深海釧路沖棲雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"sgeoibctdzpk",1,1,1
2174,0,"深海釧路沖棲雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,736,736,736,736,177,177,149,149,69,69,226,226,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,1604,1604,1541,1639,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tjvxuvuedeii",1,1,1
2175,0,"深海釧路沖棲雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"oambbcfmnoxw",1,1,1
2176,0,"深海釧路沖棲雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ttwlsyjisner",1,1,1
2177,0,"深海釧路沖棲雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,736,736,736,736,188,188,159,159,79,79,276,276,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,1604,1604,1541,1639,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"okpnzrlfklko",1,1,1
2178,0,"トーチカ小鬼","",9,1,0,0,0,0,0,0,0,0,0,0,0,180,180,180,180,130,130,0,0,22,22,95,95,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1565,1565,1643,1567,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tdngwndbuvwv",1,1,1
2179,0,"トーチカ小鬼","elite",9,1,0,0,0,0,0,0,0,0,0,0,0,280,280,280,280,160,160,0,0,44,44,135,135,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1565,1565,1643,1567,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"piclfmidplet",1,1,1
2180,0,"対空小鬼","",6,1,0,0,0,0,0,0,0,0,0,0,0,88,88,88,88,48,48,0,0,80,80,60,60,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1540,1540,1643,1567,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"mqjyrsdvkoul",1,1,1
2181,0,"対空小鬼","elite",6,1,0,0,0,0,0,0,0,0,0,0,0,188,188,188,188,88,88,0,0,88,88,95,95,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1540,1540,1643,1567,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"evldkogkfxmw",1,1,1
2182,0,"標準型戦艦棲姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"bnmshtexlkee",1,1,1
2183,0,"標準型戦艦棲姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"wojxxteqvjod",1,1,1
2184,0,"標準型戦艦棲姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,1030,1030,1030,1030,350,350,108,108,128,128,308,308,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1592,1592,1531,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"mfcqvmfqexvc",1,1,1
2185,0,"標準型戦艦棲姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"bdgbufckjtsw",1,1,1
2186,0,"標準型戦艦棲姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"exuhhtcdwapf",1,1,1
2187,0,"標準型戦艦棲姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,1030,1030,1030,1030,390,390,148,148,158,158,338,338,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1592,1592,1531,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"auwsnynrgidd",1,1,1
2188,0,"トーチカ要塞棲姫","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ljgdodwqckuy",1,1,1
2189,0,"トーチカ要塞棲姫","",9,1,0,0,0,0,0,0,0,0,0,0,0,1600,1600,1600,1600,300,300,0,0,44,44,170,170,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1552,1552,1540,1640,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"wxrcnhymcqef",1,1,1
2190,0,"トーチカ要塞棲姫-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"yxrcjdkgiduw",1,1,1
2191,0,"トーチカ要塞棲姫-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,1600,1600,1600,1600,300,300,0,0,72,72,215,215,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1552,1552,1540,1643,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vlmiokkfcpbc",1,1,1
2192,0,"Schnellboot小鬼群","",2,1,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,102,102,23,23,37,37,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,3,0,0,0,0,0,1515,1515,1643,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ijhdlvtdlcmu",1,1,1
2193,0,"Schnellboot小鬼群","",2,1,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,29,29,102,102,33,33,37,37,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,3,0,0,0,0,0,1515,1515,1643,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"siskitxgqlfx",1,1,1
2194,0,"Schnellboot小鬼群","elite",2,1,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,39,39,122,122,43,43,47,47,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,3,0,0,0,0,0,1515,1515,1643,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"nhsognueglsp",1,1,1
2196,0,"トーチカ小鬼","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"iptsjyqmvhxm",1,1,1
2197,0,"トーチカ小鬼","elite",9,1,0,0,0,0,0,0,0,0,0,0,0,280,280,280,280,160,160,0,0,44,44,135,135,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,0,0,0,4,0,0,0,0,0,1565,1565,1567,1640,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vnpicvmlshjg",1,1,1
2198,0,"欧州妹姫","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"cdrjyagyhxmu",1,1,1
2199,0,"欧州妹姫","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ktoblqdpfjcp",1,1,1
2200,0,"欧州妹姫","",9,1,0,0,0,0,0,0,0,0,0,0,0,1100,1100,1100,1100,360,360,0,0,150,150,292,292,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,81,0,1587,1587,1559,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vvreldsoaojf",1,1,1
2201,0,"欧州妹姫-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"qcslbyfcepnq",1,1,1
2202,0,"欧州妹姫-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"fsojuvyaksmj",1,1,1
2203,0,"欧州妹姫-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,1100,1100,1100,1100,420,420,171,171,180,180,373,373,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,5,0,0,4,0,0,0,0,0,1587,1587,1580,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"dlykpjhngrxc",1,1,1
2204,0,"米駆逐棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"oadcchggcuij",1,1,1
2205,0,"米駆逐棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,600,600,600,600,115,115,125,125,130,130,175,175,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,1644,1644,1645,1646,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ytwqqubndyuv",1,1,1
2206,0,"米駆逐棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,760,760,760,760,155,155,155,155,150,150,225,225,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,1644,1644,1645,1646,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tsqveolxtjjh",1,1,1
2207,0,"米駆逐棲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,9999,9999,9999,18685,0,0,10,0,0,4,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ooiyycodfvlm",1,1,1
